"n" "SNR1" "SNR2" "b" "llik.dec" "piik1" "piik2" "piik3" "theta2.sim" "theta2.hat" "sigma2.sim" "sigma2.hat" "MSE.mu1" "MSE.mu2" "MSE.mu3" "MSE.Q1" "MSE.Q2" "MSE.Q3" "MSE.beta1" "MSE.beta2" "MSE.beta3" "MSE.betaQ1" "MSE.betaQ2" "MSE.betaQ3" "MSE.pred"
1000 5 10 3 0 0.22015252948854 0.344999836576545 0.434847633934915 0.0609251481281401 0.189387169529422 0.0374540672973519 0.0360716536315517 0.0579914279117701 0.0184729421824036 3.54569531608106 0.0899988722078863 0.0457137194039718 0.36784469135581 1.60392568359915 0.995197420291129 10.6427630981706 0.000996834461976017 0.000390485981472186 0.000565034243315534 59.9967305394136
500 5 5 4 1 0.185 0.314999999936945 0.500000000063055 0.0633411539367547 0.219557624165418 0.0374540672973519 0.0348785103558949 0.196413903416196 0.0114999913995647 4.70033199504132 0.0829423982473979 0.0418551290297218 0.310751495134176 1.30892688721805 1.31763561505113 8.99214048018328 0.00272295255390948 0.000899428649329301 0.00164330641050204 61.4145632616182
1000 5 5 4 1 0.200000000000509 0.343716097982263 0.456283902017228 0.0610907507670991 0.217636481350685 0.0374540672973519 0.035842596360586 0.0840480048952309 0.00782561803506518 3.77133433733336 0.183753787494304 0.0219252569215406 0.44197581320504 3.12791255629583 0.492165523573523 12.8656572542016 0.00137522293586587 0.000384222226006175 0.000806828548574872 62.3428922922578
10000 5 5 4 0 0.205625000000001 0.351650343725025 0.442724656274974 0.0596036199328835 0.20408530628185 0.0374540672973519 0.0365546083452937 0.075211619743333 0.0103242050679439 3.81810546095924 0.255967128666651 0.0435086778916941 0.377277112061971 4.32418837632161 1.1294094315554 11.0019415763165 6.97116761942758e-05 4.71535766849768e-05 0.000189227017680119 57.8585260258444
1000 3 5 4 0 0.206250126348883 0.35794474506354 0.435805128587577 0.168972567861682 0.655905331737537 0.104039075825977 0.102619537163867 0.045936247167084 0.01409215967918 5.86871955826236 0.194917499819126 0.0401668395919867 0.333782035640184 5.74693744440224 0.874007711225831 10.3097421776165 0.00210306800507978 0.000972820483903071 0.00259639337972324 60.0232208403275
1000 10 5 4 1 0.19875 0.35125 0.45 0.0147252047489637 0.0406831969021871 0.00936351682433796 0.00894910355593874 0.125826957666233 0.0284148083558212 3.48332226368319 0.326891336411152 0.0216409717588993 0.422251912253118 2.85790195838862 0.180680428152929 13.3660134925594 0.000160785278103814 0.000112776639832377 0.000207957820675351 50.389039512336
1000 5 3 4 1 0.20625 0.357485744923046 0.436264255076954 0.0608301244302055 0.205867165759123 0.0374540672973519 0.0363349034047031 0.116008622738506 0.0160825671669012 5.09612355706115 0.193527019654012 0.0310247470927916 0.478161116344344 3.94475391843535 0.523982804552316 14.5082488243854 0.000763316215176479 0.000357385731518162 0.00093638594034268 58.7022478042655
1000 5 10 4 0 0.19875 0.351248769044848 0.450001230955152 0.0589008189958548 0.201029530816278 0.0374540672973519 0.0356864693507139 0.0677065509386771 0.0130097629615281 3.76844746082225 0.233795049843908 0.028296235460269 0.431587641485208 4.1876777459243 0.412361286405476 12.9701223457152 0.000654906238467119 0.000429110767563411 0.000840100373334545 51.1856646450894
500 5 5 5 0 0.222499999999626 0.342499859458111 0.435000140542263 0.0588854785758233 0.225830352803246 0.0374540672973519 0.0352603105162666 0.0215782038386992 0.0233462882942447 7.52092297030649 0.177923578624747 0.0444159660501225 0.438010930984895 3.57967989385906 1.06785588721199 12.7576969598632 0.0016228673638992 0.000849736790681862 0.0016554857637024 56.3681128045183
1000 5 5 5 0 0.1925 0.358750132241037 0.448749867758963 0.0612987323900371 0.187263666137278 0.0374540672973519 0.0359182981613754 0.0291496145811279 0.0291532763210409 2.84342311008782 0.126426529186105 0.0406907578738365 0.418531843321326 2.65449420201228 1.08061264827573 12.3121848798587 0.000699184831321309 0.000578623946608258 0.000910829549872015 62.6126168820301
10000 5 5 5 0 0.2035 0.345617984067665 0.450882015932335 0.0585065703347799 0.195654340868267 0.0374540672973519 0.0368500311156258 0.0654367516094348 0.0142991100871341 4.02694519867625 0.184446443910997 0.0435739901960545 0.436872895089318 3.28149457611452 1.04670921580926 13.1087054081246 0.000174958819534023 4.83868023195914e-05 6.98236020610545e-05 59.3197196632085
1000 3 5 5 1 0.22875011490783 0.346747517786169 0.424502367306001 0.155911009114289 0.625165511753874 0.104039075825977 0.0990477088078398 0.0427338276867001 0.0108044307783686 4.61036382578929 0.147845622935656 0.0573635877845511 0.434393752237546 3.54179413222387 1.6709119440132 13.4188161915769 0.00610237920776115 0.00104152313187699 0.00352427246047389 73.3494609512989
1000 10 5 5 1 0.20125 0.34625 0.4525 0.0143683838302398 0.0362425816411668 0.00936351682433796 0.00896975414266476 0.148070208325865 0.0404460706060828 4.97059993033563 0.174285511443411 0.0162354483194126 0.423673399289977 1.25583959621683 0.106089364122551 13.6885834022875 0.000281665413493676 8.3261494202828e-05 0.000304043537044239 53.9547634290178
1000 5 3 5 0 0.22875 0.34625166916884 0.42499833083116 0.0561279632811442 0.195424932556206 0.0374540672973519 0.0352946411058545 0.0885589707541372 0.0110823297904348 3.90224654769115 0.205270481867478 0.0524432732421342 0.388023429729066 3.65302626021244 1.26557923295253 12.1634103385551 0.00205874511125078 0.00038199665208783 0.00124826805751966 70.2547892128204
1000 5 10 5 0 0.201250000000069 0.346250509188613 0.452499490811318 0.0574735353209591 0.180928003996853 0.0374540672973519 0.0358069794441669 0.0824824596131184 0.0186195719668104 5.42833807720115 0.114995155723823 0.0229067569516153 0.442594080210064 2.24869776665962 0.368058487295007 13.2475819316836 0.00113289473819552 0.000326255050882681 0.00121245695844653 54.6965820069778
500 5 5 6 0 0.205 0.362499979566121 0.432500020433879 0.0590939476324081 0.181994464654796 0.0374540672973519 0.0351096578702486 0.105441166694004 0.00398625081178154 4.09433181375071 0.198275732381774 0.0205355644743309 0.171861474683115 3.09957813383182 0.474290842298781 4.91297822670301 0.00180623198033177 0.000804939507226193 0.00124109204896853 66.8285972973552
1000 5 5 6 0 0.22015252948854 0.344999836576545 0.434847633934915 0.0609251481281401 0.189387169529422 0.0374540672973519 0.0360716536315517 0.0579914279117701 0.0184729421824036 3.54569531608106 0.0899988722078863 0.0457137194039718 0.36784469135581 1.60392568359915 0.995197420291129 10.6427630981706 0.000996834461976017 0.000390485981472186 0.000565034243315534 59.9967305394136
10000 5 5 6 0 0.199750028628219 0.355166853932266 0.445083117439515 0.059336056117299 0.203326578703614 0.0374540672973519 0.0369085468716836 0.0777324844844052 0.0100406359492586 3.86725008384708 0.13158565644494 0.0454063873149631 0.39239181832544 2.48735239952603 1.11575631090124 11.4809219245411 0.000119870774513467 3.44297754469377e-05 8.94280427266911e-05 56.4667135941249
1000 3 5 6 1 0.198742189309609 0.35345088838596 0.44780692230443 0.165652474552612 0.66351079206456 0.104039075825977 0.104468369675999 0.0276182820760915 0.00958564884756274 4.72425845005152 0.189741202653045 0.0543494579900882 0.403276795078534 4.67681157238523 1.8551342818735 11.8326500515279 0.00410380830049223 0.000986790226876861 0.004785547708828 63.9441239378407
1000 10 5 6 1 0.205 0.33625 0.45875 0.0144704755571867 0.0382760961986627 0.00936351682433796 0.00898941476522907 0.0529595106638077 0.0340534769509735 3.89165525295121 0.221189309568243 0.0440644442692854 0.335393867751215 2.54600543141752 0.760788880390149 10.6564700705028 0.000255103471148544 9.83476320597698e-05 0.000180979664457422 53.4696572754087
1000 5 3 6 0 0.198750000107641 0.352500021009547 0.448749978882813 0.0596348908389403 0.208046063842148 0.0374540672973519 0.0371056628506049 0.0551210243560314 0.0147957507140208 4.14563713685332 0.185789824651877 0.0441850098416655 0.346011205871529 3.37527457573614 1.3038390605257 10.2563955632075 0.00133399696983586 0.000351628178943446 0.00166376030110694 60.4299546391393
1000 5 10 6 0 0.205 0.336250108849342 0.458749891150658 0.0578819022287467 0.189448845133852 0.0374540672973519 0.0360411034926752 0.0596606176148157 0.00974799789545221 4.16681882409402 0.120551073642769 0.043522813901593 0.252844529860731 2.50713543853143 1.28022999439491 7.5165823270393 0.000987018701151445 0.000401915419240475 0.000824724318237439 68.3969972330128
500 5 5 7 0 0.1875 0.342513824606619 0.469986175393381 0.0570596521183053 0.214111702454803 0.0374540672973519 0.0364766009977762 0.156678044456337 0.00897909666026776 5.22985797911426 0.0928673840290323 0.05300124394058 0.250527437315457 1.73009053291711 1.20688360906825 7.27122783532455 0.00204658358594827 0.000946716916135527 0.00132775304605135 56.4831564982769
1000 5 5 7 0 0.195 0.356255532264797 0.448744467735203 0.0578278055035226 0.177587557132924 0.0374540672973519 0.0358253935685428 0.0741001880424938 0.0169266312248245 3.75603673492415 0.147234032929887 0.0209899699985859 0.168985106603277 2.49197783276357 0.422950753901289 4.92596849212617 0.000996909922331804 0.000528389187842961 0.00135087702559724 52.6286859477758
10000 5 5 7 0 0.20237500010964 0.353378763035775 0.444246236854585 0.0583756295816979 0.19961225726496 0.0374540672973519 0.0365345308275249 0.0607633463169101 0.011046425403534 3.94444235400029 0.12644963157401 0.0436543022408097 0.44404625979426 2.0329046565999 1.09776294352895 13.2529374132166 9.57985321876105e-05 3.1775692894095e-05 5.54095728078905e-05 57.516413992339
1000 3 5 7 1 0.18375000189493 0.344198292712709 0.472051705392361 0.1748275963775 0.734036878414009 0.104039075825977 0.101001405333202 0.0835125146407732 0.00764076535036208 4.77081643115197 0.145965983843853 0.0612793324080058 0.465029598710398 3.33466513634524 1.56208692070959 13.1690382304545 0.00515704235987387 0.001236236034655 0.00307405752871281 61.8885381124308
1000 10 5 7 1 0.2125 0.36 0.4275 0.0150674135192434 0.0450563780574344 0.00936351682433796 0.00897611598053263 0.182804482919987 0.0339490484707345 4.04397230071568 0.142670847822153 0.0604947582146138 0.39722099108337 1.78015111363417 0.788888355149167 12.0560359957263 0.000160571079285459 0.000175245607921765 0.00038516214353453 65.4880273579236
1000 5 3 7 0 0.183750003891731 0.345000006705269 0.471249989403 0.0629379346959001 0.237041931255305 0.0374540672973519 0.0359557928483979 0.0685375224881041 0.013084963810464 4.30194938838562 0.134815294835964 0.0479951175646603 0.455613294106207 2.58357343654666 1.19580195026604 13.4677259911619 0.00188466848529645 0.000475452468444088 0.000904011008118431 63.4758967290167
1000 5 10 7 0 0.2125 0.359998707278154 0.427501292721846 0.0602696540769738 0.213338264099789 0.0374540672973519 0.0359238518343491 0.123911523295802 0.0195586064916948 4.21460808149866 0.13264055731828 0.0550122742988938 0.47531738405627 2.64875458584698 1.13912915864055 13.7090498439004 0.000649770041010381 0.000678441135810674 0.00111266684438283 70.3832280710407
500 5 5 8 0 0.22 0.352499995509249 0.427500004490751 0.0558558670130104 0.163658549231279 0.0374540672973519 0.0347106134159549 0.0684228298723069 0.018563986614685 2.85074968620675 0.227734259657881 0.0622684045889 0.368607423878417 3.3768579023508 1.13242651008243 9.65067746063981 0.00144478723174352 0.00103784793130082 0.00131744433609815 57.4600789827764
1000 5 5 8 0 0.19875 0.351248769044848 0.450001230955152 0.0589008189958548 0.201029530816278 0.0374540672973519 0.0356864693507139 0.0677065509386771 0.0130097629615281 3.76844746082225 0.233795049843908 0.028296235460269 0.431587641485208 4.1876777459243 0.412361286405476 12.9701223457152 0.000654906238467119 0.000429110767563411 0.000840100373334545 51.1856646450894
10000 5 5 8 0 0.19725 0.353146493322661 0.449603506677339 0.0601842339713888 0.195257192086865 0.0374540672973519 0.0369859654807175 0.083325889519922 0.00899596493237382 3.70845638083981 0.143541252102764 0.0460424146510083 0.433380061077612 2.31040510660361 1.10315269250708 12.8039028663942 0.000161886260488567 4.49001391814565e-05 6.13705650254108e-05 56.1613036261088
1000 3 5 8 1 0.198704541679475 0.360495275555105 0.440800182765421 0.168529762839062 0.664153782683424 0.104039075825977 0.0999141695192693 0.119369454593552 0.0080010047377646 4.37508259296542 0.118480088475507 0.0593101625861118 0.363851184198865 2.75471093193379 1.3780438446901 10.4285197637254 0.00277724305244533 0.00117471257575519 0.00416487379580436 55.1061892269262
1000 10 5 8 1 0.22 0.3525 0.4275 0.0147476256557739 0.039698186002347 0.00936351682433796 0.00879121678572419 0.132521769894002 0.0362211186481862 3.61110749002586 0.181769017941491 0.0161346269550918 0.423690648522822 1.98160791117595 0.153669361545145 13.5552592949761 0.000184639752408248 0.000117197732834131 0.000275177800292523 53.5751187361416
1000 5 3 8 0 0.198749999994765 0.361249960345347 0.440000039659888 0.0606707146220622 0.204438701544881 0.0374540672973519 0.0356016223199891 0.170480529496266 0.00886210975322334 3.9392525458284 0.0999102066193986 0.0418013115258734 0.280459395693879 1.70972254861167 0.956990580721065 8.54986680597199 0.00102527793438842 0.00043530135672749 0.00139432964261145 52.3801775658588
1000 5 10 8 0 0.220000013272935 0.352499998402419 0.427499988324646 0.0589905026230958 0.189418085537344 0.0374540672973519 0.0352034260683919 0.0814857371346799 0.0213019347053298 3.86118503185386 0.167013778354091 0.0204966198997125 0.438356697904403 2.85796391347147 0.425644061324391 13.0767448441735 0.000719754007697491 0.000452944772690969 0.00110209115174994 54.1282979674482
500 5 5 9 0 0.1875 0.334999863365432 0.477500136634568 0.054709492342993 0.170723615676391 0.0374540672973519 0.0350930932304598 0.0732823633447193 0.0135749139957217 3.07342464476258 0.235762822072484 0.046005808220693 0.396299030691508 3.41131425801064 1.07618505219115 11.6279275119506 0.0022921726103841 0.00129863446840537 0.00188458317145634 56.8405843539414
1000 5 5 9 0 0.21 0.327499813127294 0.462500186872706 0.0600601615868076 0.231420653566995 0.0374540672973519 0.035877389282788 0.0754284021339017 0.00943010779020191 4.23825407356309 0.0913452073917534 0.0426320567572133 0.366287991079083 1.77121420173694 1.36038341092067 11.1047899798555 0.000873322927116287 0.000531879788581806 0.000780075428417479 61.4136630867691
10000 5 5 9 0 0.192 0.356051416164413 0.451948583835587 0.0584360590319441 0.19017841425495 0.0374540672973519 0.0366657430885208 0.0666246616191279 0.0114577312608962 3.73209482849705 0.160704518791424 0.0432247043506831 0.438105731426005 2.50816247138858 1.04896860925159 12.9617027538095 7.77856200890028e-05 5.15731164401113e-05 5.64775338075457e-05 58.5659428741646
1000 3 5 9 1 0.205000901941936 0.341089728939862 0.453909369118202 0.153134482184014 0.610607182985215 0.104039075825977 0.0987395976128079 0.0348313598091231 0.00514310497864005 4.22656026929735 0.19523027689746 0.0566522830095036 0.393156359721254 4.7936799254804 1.38803258129539 11.1989133237466 0.00216649971983818 0.00183377208073444 0.00125499281561081 57.5255282237244
1000 10 5 9 1 0.21125 0.332499999999988 0.456250000000012 0.0144785234393718 0.0375398694733588 0.00936351682433796 0.00893092623457166 0.0449499608830302 0.0385327245069518 2.67617648981713 0.177058883357867 0.0502388316388907 0.37554862471863 1.85004596969745 0.521257464285452 12.1279943127653 0.000232712838757608 0.000180293522926222 0.000182112391710263 54.0534581587208
1000 5 3 9 0 0.205 0.341249885834402 0.453750114165598 0.0551284135862449 0.193538670268344 0.0374540672973519 0.0351276468922151 0.067528374278612 0.00565318393157804 3.74439203044501 0.202413170509357 0.0507464407669347 0.445746023981995 3.6039432113189 1.00281298251383 13.5486845594491 0.000820678349341652 0.000659005297336723 0.000460123304384248 56.1922502102821
1000 5 10 9 0 0.211250004263441 0.332134572542748 0.456615423193811 0.0579140937574871 0.18280206682364 0.0374540672973519 0.0355604376324944 0.0243374038666175 0.0138371572649187 2.80696089612646 0.161419330103114 0.0510829751775504 0.419507454276575 2.84824941502215 0.881171489934548 12.4898855723831 0.000940735814268345 0.000689376136532301 0.000726859211058067 54.572991200202
500 5 5 10 0 0.19 0.367500019386668 0.442499980613332 0.0543285598695877 0.216159732103433 0.0374540672973519 0.0347230561225837 0.0756682298944883 0.00522764856695971 4.86514244656567 0.17169094521463 0.0467754428652218 0.323366540997803 3.63763776134658 1.06251313253694 9.2610269417522 0.00188714225884924 0.0014160508749028 0.00281116848647915 64.4655277451968
1000 5 5 10 0 0.201250000000069 0.346250509188613 0.452499490811318 0.0574735353209591 0.180928003996853 0.0374540672973519 0.0358069794441669 0.0824824596131184 0.0186195719668104 5.42833807720115 0.114995155723823 0.0229067569516153 0.442594080210064 2.24869776665962 0.368058487295007 13.2475819316836 0.00113289473819552 0.000326255050882681 0.00121245695844653 54.6965820069778
10000 5 5 10 0 0.198000000000658 0.354177600758286 0.447822399241055 0.0584313040618526 0.200237351560203 0.0374540672973519 0.0363653904243521 0.0637979401183131 0.0145829636988613 3.63341802083003 0.0707137102560764 0.0458928860211817 0.448488368169978 1.14796642739483 1.08914738677035 13.1580109649031 9.43246895275781e-05 4.78160148369459e-05 7.73401100822178e-05 56.2220186630639
1000 3 5 10 1 0.219807148430013 0.344421313928269 0.435771537641718 0.169236522578167 0.593515226360638 0.104039075825977 0.101533609154531 0.0428408120091784 0.0127065838336895 3.84863308863888 0.0937517952904231 0.0597042424664299 0.380331683846309 2.39460619365211 1.35569552359987 10.3843079659239 0.00278106437134017 0.00101100587823977 0.00159094141492522 62.3157753912082
1000 10 5 10 1 0.21875 0.31875 0.4625 0.013762058559104 0.0384361603859028 0.00936351682433796 0.00912328805903132 0.140095620897627 0.0294445494087549 4.3517500494616 0.234696992167612 0.0573659046632067 0.433910292729025 2.60868523590328 0.619925018737834 13.2110491832757 0.000261529895332795 0.000129878656594657 0.000151171162426263 65.1398546459719
1000 5 3 10 0 0.22015252948854 0.344999836576545 0.434847633934915 0.0609251481281401 0.189387169529422 0.0374540672973519 0.0360716536315517 0.0579914279117701 0.0184729421824036 3.54569531608106 0.0899988722078863 0.0457137194039718 0.36784469135581 1.60392568359915 0.995197420291129 10.6427630981706 0.000996834461976017 0.000390485981472186 0.000565034243315534 59.9967305394136
1000 5 10 10 0 0.218750000603367 0.318749940033211 0.462500059363422 0.055048234236416 0.18571544994871 0.0374540672973519 0.0363893034557462 0.0643038638871668 0.0113998195787177 4.52215412912894 0.14561087808525 0.0566933309328059 0.45073951134743 2.62007780935704 0.909533121378226 12.9996251956209 0.00115586441306844 0.00050213697047253 0.000605409728664679 62.4878358036855
500 5 5 11 1 0.195 0.357499999506139 0.447500000493861 0.0599230746675624 0.19197457910703 0.0374540672973519 0.0342829425962305 0.102875886764319 0.00912647371868357 4.90804903580374 0.130935937384198 0.0403044997805116 0.283728329433149 2.64895333408667 0.941875732546653 8.55723478294922 0.00109616331632878 0.00100712010159929 0.00204225913601803 65.5396335710288
1000 5 5 11 1 0.192500000000029 0.335827423024882 0.471672576975089 0.0639769925648177 0.219389905077313 0.0374540672973519 0.0360727911491266 0.0930798047083835 0.0186076141656437 3.54028788282492 0.152779668693442 0.0463215278636255 0.332153166346626 2.63166698294932 1.28232351435412 10.3019438335679 0.000780533371844244 0.000456455622596862 0.00112255486296159 51.7098353201463
10000 5 5 11 0 0.203999544100928 0.347290496686143 0.448709959212929 0.0582201386157966 0.197428517531049 0.0374540672973519 0.0367102008676478 0.0748378315100801 0.0109858402570389 4.03123002133844 0.136127715905573 0.043828308118797 0.447021190840571 2.28765021728092 1.08757987803561 13.4020193048101 0.00011532057431978 8.14438053569639e-05 5.35093053450202e-05 57.9756643845379
1000 3 5 11 0 0.193751431197618 0.338362232480052 0.46788633632233 0.160972360769039 0.629142035650279 0.104039075825977 0.0992530135152923 0.0777195986325781 0.0185891395983494 4.20834346775316 0.143149291038528 0.0528088829818868 0.43102856915562 4.45243243230004 1.71921367400149 12.1817082970661 0.00272645420489656 0.00178560532596803 0.00372675359361046 60.0169714246993
1000 10 5 11 1 0.19375 0.35375 0.4525 0.0147464681842903 0.0428709821277226 0.00936351682433796 0.00877919488023554 0.0969715705156899 0.0261166519667471 4.48719862913753 0.158876534704605 0.0201797031373739 0.432663350823083 1.69956525546064 0.20344792170175 13.829177540531 0.000299282605765588 0.000191563421997156 9.51683700292959e-05 60.7123858286802
