"n" "SNR1" "SNR2" "b" "llik.dec" "piik1" "piik2" "piik3" "theta2.sim" "theta2.hat" "sigma2.sim" "sigma2.hat" "MSE.mu1" "MSE.mu2" "MSE.mu3" "MSE.Q1" "MSE.Q2" "MSE.Q3" "MSE.beta1" "MSE.beta2" "MSE.beta3" "MSE.betaQ1" "MSE.betaQ2" "MSE.betaQ3" "MSE.pred"
1000 3 5 39 1 0.188747704713199 0.345722132487913 0.465530162798888 0.162975293480486 1.66721746869225 0.104039075825977 0.105134914027146 0.00121609300280462 0.00045354326589587 0.274402586596178 0.108448818928512 0.0560356071107456 0.399618730918202 10.7289280227812 5.81578943255609 12.993041825721 0.00255832087129567 0.00136280302954054 0.00359457707368194 57.3747766722337
1000 10 5 39 1 0.205 0.367499999998216 0.427500000001784 0.0143206772371729 4.35221641238288 0.00936351682433796 0.00926182763707248 0.0624391145088105 0.00454940942973735 3.08050577780855 0.158556338416644 0.0412239687623261 0.214053021235089 3.90424741945549 18.1462298808104 6.41309189727335 0.00149803574431479 0.000191290402192263 0.00200579525422356 60.6131940818598
500 5 5 40 1 0.1975 0.342485673970843 0.460014326029157 0.0624688090835188 1.12613233561552 0.0374540672973519 0.0346193214848678 0.000344841995738755 0.000398225803627793 0.677303581050555 0.151543253591599 0.0566664131595921 0.247697925375214 9.36105388342058 3.97191972538065 7.9578392265647 0.0015557867882132 0.00114179022495678 0.00253740279384131 58.0795657568241
1000 5 5 40 1 0.214990079800237 0.352478050800626 0.432531869399137 0.0563260019904713 2.50023947069955 0.0374540672973519 0.0343157496615675 0.000269880720009408 0.00128718093475451 2.02867067856594 0.153770656461531 0.0479059760622551 0.408680707540787 19.9231145731145 4.81155292876179 15.8079387918487 0.00092749363138901 0.000531688270786237 0.0099110539164397 56.3862022407898
10000 5 5 40 1 0.203124999999993 0.349685146826114 0.447189853173893 0.0589113631033593 1.84863106364386 0.0374540672973519 0.0359112532211005 7.0769090156595e-05 0.000145537643292278 1.30849241779531 0.113081800529188 0.0517424393017911 0.426130061321888 11.8238686069605 5.3183055142257 13.5667346336481 0.000230603091080625 7.92196783028362e-05 0.000843232764843895 59.0965887521718
1000 3 5 40 1 0.20373489309406 0.328313696777195 0.467951410128745 0.166332373148784 1.81641941248706 0.104039075825977 0.102740633336738 0.00177824272107748 0.000849380247106298 0.545264014394691 0.133085278956711 0.0617706706450211 0.522106455950317 15.6110995520075 5.03661941971696 14.484374957787 0.00398471559540629 0.00125187851047279 0.0147728021137809 55.8760189750094
1000 10 5 40 1 0.218750000000096 0.324093609702453 0.45715639029745 0.0149659162565976 3.12466757248255 0.00936351682433796 0.0103748491220695 0.0452148014889038 6.8815157869907 1.79584266564468 0.0715262535427617 0.111266870034107 0.181236870411215 1.63159552235835 14.9017398653411 1.56241172155738 0.00117862687455977 4.27680890513182 2.59612271960848 51.6137689767294
500 5 5 41 1 0.224999999978837 0.243319747949169 0.531680252071994 0.0597388122379415 3.10497897554297 0.0374540672973519 0.0376226240081305 0.00666513190226464 5.67562398395506 1.42804882711646 0.145232471589309 0.0923028840019063 0.282039369460489 14.8641670116755 18.996938076717 5.2539511844912 0.00142208905767297 2.88448988210723 1.44696629001932 62.9340497138074
1000 5 5 41 1 0.19 0.348746715437838 0.461253284562162 0.061642200983897 2.80504392670195 0.0374540672973519 0.0340281528676496 0.000840632963384306 0.000746977995378205 2.0623148870223 0.123433436454496 0.0590531772409161 0.374851690753279 13.4111885870819 4.829221443435 15.1570080764091 0.00129162249896069 0.000569320333482546 0.0222071420745669 57.6519844932956
10000 5 5 41 1 0.193249962024 0.360309386729543 0.446440651246457 0.0580401997316486 1.77782531507075 0.0374540672973519 0.0357364082793715 4.19704491943127e-05 8.98398934264523e-05 1.32229915758339 0.135975903865418 0.0490772198662859 0.465929669210157 13.1685631796207 5.66789563735352 14.6178952662256 0.000163486215912624 8.63139203302589e-05 0.00118915338970432 54.7725958435498
1000 3 5 41 1 0.204999997418081 0.315053490934561 0.479946511647359 0.163508854561122 1.726908222894 0.104039075825977 0.102968306303583 0.00063721251426367 0.00041340731606011 0.439163311717037 0.196372409220631 0.0478611801379655 0.506780706091136 15.739068948436 3.29601259027059 16.3352199700528 0.00302789926974761 0.00163753758959971 0.00438923710919862 64.7047499182653
1000 10 5 41 1 0.21125 0.352499999613212 0.436250000386788 0.0146253437259173 2.81071012953904 0.00936351682433796 0.00903802183611721 0.0419675024559103 0.00698838427778707 2.41714051256824 0.138562128986685 0.041998729145068 0.417704037197782 2.70727884054809 2.30334420589114 13.3172138079549 0.00153724971364702 0.000212108146397863 0.0309916524535293 56.5145205883946
500 5 5 42 1 0.19750000081086 0.387501963863301 0.41499803532584 0.0614170047843151 2.19239578815898 0.0374540672973519 0.0349483841534538 0.000607955883155555 4.22144040315227 2.05685167796124 0.0886720392923805 0.236041104059886 0.418070790648831 8.98734693869165 14.0751334611909 10.7607336216812 0.00125333030317506 3.74688499708657 3.95693568604889 58.4807432507047
1000 5 5 42 1 0.211250000000308 0.333749566411723 0.455000433587969 0.0590428812808051 1.89042226463859 0.0374540672973519 0.0341067785335883 0.00045850976132278 0.00288183038885975 1.44446645158383 0.0876866002211108 0.0429519648006311 0.159775912324499 9.01995161876985 4.31709955558344 7.59141058380085 0.00116324543707841 0.000618254505597922 0.00940688666301831 54.3780233379804
10000 5 5 42 1 0.198887446784052 0.354890166729466 0.446222386486481 0.057936076874848 1.93539683418151 0.0374540672973519 0.0357503926666973 3.86061867391989e-05 0.000101592490208527 1.37479088039765 0.0914559973460988 0.0489628585935482 0.476865854020357 9.56291212286569 5.64898228220958 15.3934192557978 0.000163235772046774 0.000119460362400073 0.00060497174572093 54.0136121457878
1000 3 5 42 1 0.182589929902432 0.337995223542638 0.479414846554931 0.158163411194179 1.60762523322666 0.104039075825977 0.1055725582115 0.000631925398358701 0.000301297156450912 0.432946109966718 0.129582252713124 0.0633801758513788 0.525904849185249 10.5264871343145 4.83928887802489 14.6251993153126 0.00397066930556546 0.00115226338250474 0.00868398427028967 61.4879224053018
1000 10 5 42 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
500 5 5 43 1 0.200000000135339 0.372499780976197 0.427500218888464 0.0605139315023632 1.65547797419241 0.0374540672973519 0.0326868553365901 0.00042933624214115 0.000502450200752453 1.27666679383459 0.0820353391523646 0.0364792324636311 0.406384727867134 11.2103663663404 2.04521335411125 14.533043690864 0.0015029362720987 0.000835214058912566 0.0442704723636231 49.9842546674141
1000 5 5 43 1 0.233749999999994 0.337499955960484 0.428750044039522 0.0606322643226533 1.08144624376445 0.0374540672973519 0.0372583006292062 0.000704310944462146 8.49304378717539e-05 0.603848737659875 0.112630237910698 0.053183616592951 0.375780171638862 11.3007686954468 6.32735195042253 11.5145448898471 0.00087964359580857 0.000383334520234334 0.00806935413373244 51.7550786944747
10000 5 5 43 1 0.199249998936721 0.351529871219953 0.449220129843326 0.0594922322141735 2.0026063247612 0.0374540672973519 0.0354716202092388 3.16139959555066e-05 0.000313456245580939 1.46407908753226 0.14662299803497 0.0507804611290182 0.422765304568463 17.0870180389535 5.19709235211541 14.1870479462751 0.000181223645929157 0.00014647730911629 0.00158431622392608 58.0592147563697
1000 3 5 43 1 0.198540841970217 0.358578313467908 0.442880844561875 0.16674629485524 2.43084865418741 0.104039075825977 0.0960528228562986 0.00116683736384509 0.000446546423654378 1.05030883931814 0.159655304767366 0.0601121550672242 0.509265532818745 16.1548850363599 4.16353533388806 16.2150912453116 0.00370205873578317 0.00179399954282998 0.00683528734429149 61.0191067396179
1000 10 5 43 1 0.2075 0.354999999999997 0.437500000000003 0.0154527712581984 2.18170654566826 0.00936351682433796 0.00886006229440563 0.0215115897122858 0.00247348413555673 1.56191639535829 0.157966942923918 0.0463188300576517 0.424819408536609 3.50549039537919 11.0096242770322 13.0604126375062 0.000377328927782735 0.000113844906374743 0.011708571415351 62.3380095803874
500 5 5 44 1 0.180000000002089 0.373492462164544 0.446507537833367 0.0585666526028454 2.32156715470338 0.0374540672973519 0.0360267999719656 0.000334436403496579 5.77942252189706 1.87496318290118 0.117503083742039 0.200241403570339 0.116071365349659 15.4331389400026 17.2323289113484 1.87576339228444 0.00340236791880524 2.76475082544091 2.55784799695299 50.6048608847282
1000 5 5 44 1 0.210000000000005 0.347910765065591 0.442089234934405 0.0608344061024717 2.45252810086721 0.0374540672973519 0.0335283928023886 0.000647758234794967 0.0144850413175766 2.11379229436619 0.14932599716632 0.0577803136535016 0.489144515250189 20.4619941510592 2.18081923762518 17.1002951438282 0.00121972882233535 0.000608323594338436 0.012651175225523 61.9800410609485
10000 5 5 44 1 0.207374999993186 0.345818385596459 0.446806614410354 0.0586843519335598 2.0995166960312 0.0374540672973519 0.0357840086624157 1.31800547603735e-05 3.06100823562217e-05 1.45065187049388 0.15407661027539 0.053726335815145 0.442716743253984 16.9180710496564 6.7675289306512 14.2568099804589 0.000103586776193389 6.05985798098974e-05 0.00195128940154777 61.5274929746805
1000 3 5 44 1 0.171249999940862 0.338349255170662 0.490400744888476 0.167781635315509 1.47997366071282 0.104039075825977 0.105725350318913 0.00143027523908409 0.00019751172463615 0.265618883355056 0.124497726098516 0.0672100694228428 0.514021423419695 10.1613186336324 3.70053634419633 14.7026582654498 0.00444915460578762 0.00151987293046938 0.00283534086383793 55.014788694304
1000 10 5 44 1 0.1975 0.356803509609313 0.445696490390687 0.0142102033519247 3.6838663625826 0.00936351682433796 0.00933800226925105 0.0275857814094933 0.032861312913139 3.33525828442222 0.154056764451017 0.0802643116113007 0.342335938808229 5.20829428382489 0.388418868315244 9.07676435268815 0.00116290286320894 0.00067811008557413 0.043347590043324 58.5631939244666
500 5 5 45 1 0.217499999311551 0.297499895537409 0.48500010515104 0.0612693241059679 2.47252047994002 0.0374540672973519 0.0357125889565404 0.0014196493873547 0.00048878285463333 1.78808348102485 0.120070838590296 0.0505357566166194 0.262716961635954 12.5233973283944 4.42550418303738 11.8890832933838 0.00168848534792565 0.00081494293070144 0.0132344715959312 69.0798036850031
1000 5 5 45 1 0.201249999718818 0.351249482079296 0.447500518201886 0.0566818092773835 2.57230904778976 0.0374540672973519 0.0350255506715495 0.000216050392853666 0.00034474741395154 2.29052895407541 0.123366486514447 0.0561356023551494 0.469120234996733 15.8228065406475 7.38969695692245 13.3824830164771 0.00178364050300582 0.000453620281870728 0.0217764512994456 64.5733953689366
10000 5 5 45 1 0.204750021937851 0.345087381889911 0.450162596172238 0.0585435669269618 1.73830145669018 0.0374540672973519 0.035506021381056 8.65612709163812e-05 1.41954746612546e-05 1.17408079544272 0.0784410439171746 0.0532022067771533 0.50679301785567 7.19623570787739 6.85915937509318 14.0531046787422 9.96883335309879e-05 4.47586171408712e-05 0.00168355391461275 55.761390941895
1000 3 5 45 1 0.201249478416088 0.320772114730985 0.477978406852927 0.165310044620347 2.26630816851168 0.104039075825977 0.103634695500087 0.00209699126136535 0.000708769462323137 0.812729931502774 0.171874458096623 0.0662362481344886 0.332856085017484 21.5776594169322 5.03365356888362 13.4387852000204 0.00200090798419197 0.00161951385744449 0.0197483179737159 59.2251867908757
1000 10 5 45 1 0.18125 0.33643211925424 0.48231788074576 0.014489557342489 2.97997132952162 0.00936351682433796 0.0105771111440398 0.023277120723231 6.72998857828945 1.70432847279391 0.10929409695082 0.173762595644832 0.308431471458059 3.51399627923481 12.5353886640086 4.69516304451084 0.000188436388216771 2.78953018823736 2.61313151563937 51.8443648952588
500 5 5 46 1 0.1925 0.38749758763875 0.42000241236125 0.0554714135719873 0.961727508857121 0.0374540672973519 0.0362714614487732 0.000697208351950751 0.000484125629892345 0.565094102249271 0.130744310200957 0.0514998194674515 0.361391175364974 7.61692572082744 6.41164976113741 10.941683812032 0.00259319421446589 0.00101419554456879 0.0263919657988441 57.5134905630237
1000 5 5 46 1 0.21000000266986 0.353646699569524 0.436353297760616 0.05800010842721 2.68787918969948 0.0374540672973519 0.0348374872169773 0.000534052650445528 0.000216087695472467 1.97983836864708 0.126248827468159 0.047260619686557 0.34401468090636 16.4887837824698 6.03212864785548 11.6135376637128 0.000887523993108718 0.000350309299481455 0.00904365260723151 56.6507333767039
10000 5 5 46 1 0.204374997983765 0.354119798632843 0.441505203383392 0.0605525861742314 1.95479615307815 0.0374540672973519 0.035984401747799 2.71142031633936e-05 1.30754531283881e-05 1.37934797601454 0.153730022006946 0.0532680357286058 0.39073020936839 16.5382029475196 7.03845124224459 12.5765250492497 7.82523373480936e-05 6.23670069659303e-05 0.000996012551677993 57.2063851430998
1000 3 5 46 1 0.199999950791195 0.32492127605037 0.475078773158435 0.163504322987876 1.43149670760025 0.104039075825977 0.103603963415106 0.00207675721416784 0.000372675620918457 0.208757727528188 0.204026728690096 0.0645405080882046 0.394493825381416 12.6725631812825 3.6660647271942 12.2789482491531 0.00356961260892314 0.00182634022799237 0.00501205156513607 57.210456612025
1000 10 5 46 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
500 5 5 47 1 0.1775 0.387500354309941 0.434999645690059 0.0635697996182309 2.78128959379879 0.0374540672973519 0.0336081222232465 0.000734011746887441 0.00368057710257087 2.97741820443199 0.112375245958499 0.0518715440633493 0.268770364042268 11.7626482760629 3.38467473362902 9.10527471269849 0.00334777043175098 0.00116599493802729 0.0557369839446657 59.1891920690828
1000 5 5 47 1 0.18 0.380001420724491 0.439998579275509 0.0569571452487115 3.046924374291 0.0374540672973519 0.0353355298288828 0.00049838104202655 0.00129309083824488 2.40446724135587 0.0907203731411857 0.0563164308242946 0.336252510069668 12.7571315980355 7.67020311007243 13.0918395808186 0.00110604131276788 0.000660062046742746 0.0426566521751946 55.8158267186478
10000 5 5 47 1 0.192499999987509 0.348714956671681 0.458785043340811 0.0590950047819124 2.25797162234913 0.0374540672973519 0.0353186209180571 6.06571385596396e-05 0.000122893765680687 1.69330871299311 0.10653578160628 0.0496274213503815 0.519440265483926 11.9611399138246 5.95334828313629 15.023845403595 0.000159751409107862 8.83903682345331e-05 0.00711163612142144 58.6563058083254
1000 3 5 47 1 0.21661930780853 0.351611599519745 0.431769092671725 0.161000309527756 1.53821989801239 0.104039075825977 0.102785518342626 0.0014556593742124 0.000222824920808016 0.225789657123667 0.123812811280103 0.0595043827740456 0.401884568970945 10.8710986515098 3.95024128268516 12.2353442551844 0.00253750545247928 0.00122933102525797 0.00285644816923325 57.9157029312923
1000 10 5 47 1 0.213750000098069 0.317500000007668 0.468749999894263 0.0147140123553584 4.5081556964739 0.00936351682433796 0.00905563487769737 0.0278781533524573 0.0161221336598823 3.41872870844903 0.223950414542132 0.0381259200318069 0.295953843921267 4.71288141569135 5.17195988004863 9.01398044312397 0.000825379492187838 0.000639828652762933 0.0519766050965156 62.3461253348462
500 5 5 48 1 0.18 0.322499971296527 0.497500028703473 0.0609466326571566 0.890364421978309 0.0374540672973519 0.0353853430795499 0.00143422219507678 0.000213131517171277 0.327206903676488 0.120699472029304 0.0552191526162533 0.44793747004818 10.0101468003811 5.85150850221701 13.0345375650358 0.002239937210691 0.000802929944089845 0.00718971938170512 58.308923918327
1000 5 5 48 1 0.212492052983317 0.33998300598508 0.447524941031603 0.0629165324032839 1.84336765921289 0.0374540672973519 0.0351449266279467 0.000287232211238758 0.000342722574820881 1.41758850328006 0.119876542717137 0.0404841031296303 0.338650514846653 13.0135092716186 2.78021637688549 11.5523001513171 0.00110117118748247 0.000570150659686802 0.00531672926285103 56.8426685648883
10000 5 5 48 1 0.206124999147025 0.35688441959944 0.436990581253535 0.0588590584530112 2.11701541061324 0.0374540672973519 0.0359776592029214 3.46822615887913e-05 0.000335388838711072 1.70090021924251 0.125609761052967 0.0487514703311033 0.50183782937879 13.4617927495091 5.70122996296199 15.2368488178209 0.00019591416974889 9.1058023077037e-05 0.000927033597601392 61.225317991993
1000 3 5 48 1 0.208724462153326 0.339337268172334 0.45193826967434 0.162109914931287 1.06399580120286 0.104039075825977 0.105185995101844 0.00144535343937115 0.000593556578749447 0.0647145129879223 0.157327015384105 0.0593740105575249 0.329892449047094 10.0761123684376 3.47527349903197 9.29756457209498 0.00291378368708058 0.00121907439151967 0.00397472312570511 59.0656067285477
1000 10 5 48 1 0.19875 0.395545960457271 0.405704039542729 0.0150656556235787 3.63036412977892 0.00936351682433796 0.00983036876068144 0.0416357514807103 6.6449426463361 1.93137248485341 0.164584940971146 0.0995929023381713 0.338645787229464 4.30298918137823 12.8128290602007 3.75952299876376 0.00062225814315588 3.61738374765616 3.13757320087664 59.6235879180444
500 5 5 49 1 0.205 0.322891965714295 0.472108034285705 0.0582066361763996 1.53802978155629 0.0374540672973519 0.034454537973612 0.0028070615556644 0.000579804526883711 0.928173420605897 0.111461382255589 0.0442840401764319 0.407278073342248 11.3025455295316 4.3503749130711 13.8976430760795 0.00155216787775659 0.00105324657696885 0.0116893037124798 60.0673690639458
1000 5 5 49 1 0.224999999999801 0.358749888627348 0.416250111372852 0.0602216818998885 2.0771964944434 0.0374540672973519 0.0349959338633066 0.000354481684458247 9.44225588799878e-05 1.47997807953856 0.143148772249094 0.0579265241787971 0.391826581033495 15.8219957044719 9.33135045797787 11.900975676876 0.000566887728789618 0.000428717061466085 0.00540674075917606 64.986373325015
10000 5 5 49 1 0.200624998916508 0.347854655631226 0.451520345452267 0.057467246911178 2.0426839443803 0.0374540672973519 0.0352762297991181 3.26921235300957e-05 0.000232732909079576 1.48694987206815 0.0914762690468747 0.0513741736946532 0.481105901595918 9.10597068215195 5.31062346481008 15.6379284450027 0.000133119845331384 8.61809947634389e-05 0.00107726060714107 56.6928707256431
1000 3 5 49 1 0.201233303372403 0.353105785237759 0.445660911389838 0.167500303936745 1.0899974722209 0.104039075825977 0.106182186855609 0.00131550676757164 0.000225997867600801 0.0885005931927301 0.130862014823646 0.0579326457743427 0.521954718502759 8.74494626728604 3.63840809257079 12.4944937713164 0.00257704191964014 0.00157330973198496 0.00349692888118886 62.0361742180556
1000 10 5 49 1 0.200000000000001 0.375176802490234 0.424823197509766 0.0148824489372495 3.32414636532133 0.00936351682433796 0.0102412861714237 0.0931329902432212 6.37919643862924 1.82971715407226 0.127591175160112 0.0988526381664066 0.222395670885984 3.60520103779105 14.8545966725831 2.03587358394315 0.00153494845393658 3.85500991199055 3.13625424737843 48.2655032053318
500 5 5 50 1 0.245000015716452 0.318159472906301 0.436840511377246 0.0601686476171459 1.99729064549769 0.0374540672973519 0.0350221217134626 0.000374823309484668 0.000574938223615051 1.63484116084806 0.124008531627304 0.050785630429539 0.386680743572075 14.0907549041529 6.03514523564543 12.8851714674662 0.00238303680103663 0.00164435984766308 0.0438286344746319 49.6020578760283
1000 5 5 50 1 0.179999999999991 0.356249987969935 0.463750012030074 0.0572534727422932 1.40800474834547 0.0374540672973519 0.0346182159927886 0.000317169192480015 0.000215098869026945 0.716781170912235 0.070218400420794 0.0563762610998727 0.369726256634256 4.98508162178673 6.15692426615683 11.8905087577239 0.00143717783416327 0.000403683648819929 0.0169912241752445 54.3124629341522
10000 5 5 50 1 0.199376205285458 0.351642489156109 0.448981305558434 0.0584110292128415 1.9829203803136 0.0374540672973519 0.0355279273393512 3.26258977380148e-05 0.000205749708782372 1.5098598576379 0.130288289968341 0.049738569516839 0.509187483868457 13.9286297666473 5.4958762366703 15.0819395201105 8.85241989706071e-05 9.43398798322404e-05 0.000585128714734381 57.2888927033824
1000 3 5 50 1 0.185016684876213 0.344425943194914 0.470557371928873 0.163353301011469 1.87804028845098 0.104039075825977 0.10026600199078 0.00278022691312931 0.000481897414590069 0.716593914981282 0.128798138128673 0.0532396885763656 0.414063555916146 10.9000528961675 3.10314195079057 13.054425457283 0.00217528870511708 0.00148004922701666 0.00696146046210728 55.2392145409087
1000 10 5 50 1 0.22125 0.3524999997134 0.4262500002866 0.0148213047552607 3.69112735503478 0.00936351682433796 0.00904440717995505 0.0473069701437462 0.00659555461638601 2.76657065463743 0.144212829976306 0.0434375929426557 0.30380148156508 2.82679482851202 16.0482077850508 10.2767045136572 0.000499452618957469 0.000284476577964946 0.0416408246379847 58.3336151111645
500 5 5 51 1 0.2075 0.30750211749796 0.48499788250204 0.0634123474565238 2.66879562343209 0.0374540672973519 0.0324258002863755 0.000626042963295072 0.00672648752405506 1.8663148292285 0.120629215422741 0.0584679556380248 0.299367157029395 15.8590525529887 5.29188207727186 10.7358076333425 0.00360444138369671 0.00131917060061077 0.0101777467392059 64.9433784408048
1000 5 5 51 1 0.205000000029633 0.330088250234811 0.464911749735556 0.0568695332018024 3.10275965331037 0.0374540672973519 0.0339100341822622 0.00028924269517568 0.00268677884749331 3.09854321824381 0.165327356438663 0.0335448114429166 0.257521903762445 17.8994217748944 2.11703781570232 9.77633092968256 0.000697711968305605 0.000394056851720294 0.00888731805506808 56.5455059281903
10000 5 5 51 1 0.205874996062924 0.348061118102558 0.446063885834517 0.0593822866376026 1.89169551675399 0.0374540672973519 0.0361683707251248 2.89759413850168e-05 1.0568242752752e-05 1.21996812438754 0.102629292683749 0.0547879094686605 0.405648599355828 10.3358472294999 7.48243431401452 12.9117619687265 0.000193286051854639 6.01396510040209e-05 0.00171852045027627 59.2642773991751
1000 3 5 51 1 0.188749621821544 0.339494641583965 0.471755736594491 0.154764029562765 1.72183764992334 0.104039075825977 0.102452825054501 0.000937765956905335 0.000357843878460704 0.459168234548832 0.178946137222717 0.0621632749006872 0.38915620310721 16.8309804780676 5.10352327195864 11.4342923681886 0.00252912568149853 0.00139276720960058 0.00434266026114494 58.6566300802208
1000 10 5 51 1 0.18875 0.389999999255414 0.421250000744586 0.0144838003195793 3.84234903347118 0.00936351682433796 0.00897921273818406 0.0434606833239875 0.0149886002505736 3.42480201717038 0.0492483023113225 0.0258212753376356 0.226995625911186 1.16611479502184 0.637125885509176 7.21940540419618 0.000863214438520818 0.000303296029878699 0.0583217047278864 58.7101667930766
500 5 5 52 1 0.175 0.341718521427526 0.483281478572475 0.0607102720013698 3.1791343900225 0.0374540672973519 0.0373392461343681 0.00065220818867201 6.21308230733166 1.86300934665017 0.139055597082939 0.183541878423954 0.170979889989159 19.5119257673754 22.742125156484 2.63780000578876 0.00228118056500555 5.28587696794056 3.02742548590689 56.7485604888464
1000 5 5 52 1 0.21875 0.331247339351882 0.450002660648118 0.0594041943302514 2.40185336171725 0.0374540672973519 0.0349138486034098 0.000883155927096806 0.000331182115490024 1.76743086910126 0.125296391193987 0.0488558378618847 0.443256626504207 13.9231022707701 6.69258922379597 13.8688426818918 0.000910265752808154 0.000620991407336449 0.0110843825787107 62.4626098593978
10000 5 5 52 1 0.193999996285953 0.358111367245888 0.44788863646816 0.0589394146441254 2.11301719203875 0.0374540672973519 0.0357770376192989 2.03241703624331e-05 0.00154136239217838 1.63015803929038 0.123275721464679 0.0499134572207461 0.509612248216665 13.1633215338832 4.31639870592193 15.4307056325696 0.000148526396329916 6.12966707514081e-05 0.000908884543364074 58.6683446022671
1000 3 5 52 1 0.18124981495291 0.359519364028924 0.459230821018166 0.172497574223822 1.35167790019479 0.104039075825977 0.104620796598364 0.00185412834359203 0.000399543484668112 0.179716750133111 0.120948313751317 0.0460104735630336 0.463621366052343 12.6012774644494 2.99889259066281 13.3735430368997 0.00583767936262332 0.00323415142942845 0.00606055712773026 61.3569646490837
1000 10 5 52 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
500 5 5 53 1 0.22 0.344989108609953 0.435010891390047 0.0598245056946891 2.06355513993267 0.0374540672973519 0.0352345582599453 0.000527981245362661 0.00130333470617985 1.85668654277588 0.114182825697249 0.0422824403293553 0.353293403819795 13.7168363845447 2.78207902115768 11.6222994384063 0.0023441478342553 0.000688374283642452 0.009609875739923 67.6625709936471
1000 5 5 53 1 0.21 0.331249529138727 0.458750470861273 0.0618023053400006 1.12269578320929 0.0374540672973519 0.0361415323047986 0.000553992666400091 0.000178177294917784 0.544218256027012 0.103972340608277 0.0549692347141362 0.322875960349069 8.56701381999891 6.06780462956866 9.5671489492616 0.00121730998094146 0.000406748436390574 0.00620692375765851 65.172313209146
10000 5 5 53 1 0.20237500000001 0.368310967881378 0.429314032118612 0.0601351035425075 2.02541741324923 0.0374540672973519 0.0356796008157767 4.89374550072408e-05 2.45347572308885e-05 1.47767800238643 0.0895593918164164 0.0559464230626513 0.417057289376704 8.60756716664344 7.67877275751266 13.1471464531882 6.98584298196763e-05 6.04060006793884e-05 0.00278062932848948 62.4777124715838
1000 3 5 53 1 0.22626136355123 0.338218223395193 0.435520413053577 0.165835345328325 1.45877117260064 0.104039075825977 0.100441606559171 0.000675544862459242 0.000589916581031613 0.269012280786195 0.0870226476729917 0.0411469727275509 0.500653918374741 5.412563687703 2.62128841774867 13.6093737099132 0.00237319927348854 0.00105843060120514 0.00653662024280333 52.3355643016574
1000 10 5 53 1 0.193750000000103 0.341249999999955 0.464999999999942 0.0147273477382086 3.62678732251061 0.00936351682433796 0.00880764419688874 0.0295817834064277 0.0218518737086258 2.93540298623162 0.213157199800958 0.0446869791516456 0.396739234649443 4.43751055414863 2.80146995991907 12.4173023129981 0.000423465151752585 0.000453997478938004 0.00818495583574319 56.5330978245668
500 5 5 54 1 0.2475 0.358775126240649 0.393724873759351 0.057452490508519 2.05804107588901 0.0374540672973519 0.0349576617615066 0.000614900677629171 0.14522354349178 2.68227364292853 0.173591185451688 0.11760839071872 0.257618922797063 16.0829020237111 1.36248237027348 10.3774962976514 0.00142273509016541 0.0775163534223554 0.325238733411138 58.5596562795088
1000 5 5 54 1 0.21999999746001 0.34597744716339 0.4340225553766 0.0590565237185079 2.70333595435438 0.0374540672973519 0.0375225003034845 0.000211528341755656 5.48857539805354 1.75472063457953 0.0985191567333538 0.174821871561576 0.332298142144486 13.3091786205612 23.1078816358486 3.56102005831257 0.00105128304208179 4.34671259472533 2.67262253772297 48.7904978934647
10000 5 5 54 1 0.197250000000109 0.3541070797267 0.44864292027319 0.0601158516980359 2.10119752619125 0.0374540672973519 0.0351995755063337 8.57361517187034e-05 0.000391168739478237 1.59254705022587 0.148101075069046 0.050151003925357 0.504631051501793 13.4262010302159 5.03296940726466 15.7163778679063 0.000159617292926668 0.000167040926312772 0.00313879388422275 61.2990132202093
1000 3 5 54 1 0.221248128068174 0.3426666309501 0.436085240981726 0.163830854132309 1.12342875446031 0.104039075825977 0.104000537599139 0.00151619661447451 0.000357198949540169 0.0675485866625663 0.162192485726076 0.0601079230976301 0.462969006746851 8.5531670665227 3.61098379780644 13.6486756393722 0.00447639627339904 0.00123641738009627 0.00272188468842269 57.8536683168387
1000 10 5 54 1 0.2125 0.331249999987576 0.456250000012424 0.0143773968089171 3.51295197162745 0.00936351682433796 0.00907677744577984 0.0206612623945623 0.0570929092643581 3.08185689625864 0.185341345059174 0.0414451110116855 0.430600054712357 4.55677629273381 0.869110661900318 12.7027695276863 0.000615709370190516 0.00101130904467346 0.0252912948918316 54.5064772662423
500 5 5 55 1 0.225 0.344943895573999 0.430056104426001 0.0566961715677534 1.81098806286493 0.0374540672973519 0.0340783353071347 0.000255285687244797 0.000512663382934283 1.62522734168924 0.141117593045167 0.0584283677699306 0.454319155486195 13.7364899487965 7.85037404446741 13.6979983136316 0.00161296620639775 0.0010600843156366 0.0277668093617023 56.5206252837393
1000 5 5 55 1 0.188749999999829 0.337333762976365 0.473916237023806 0.056549556145702 1.93909974059274 0.0374540672973519 0.0344569174873141 0.000120831830489229 0.00182932163747433 1.35982555405334 0.108627356066056 0.0361497324833941 0.328657788476374 13.0070135789398 3.33346512937973 16.4643079518994 0.00114100599726799 0.000562179381783586 0.00312876847053679 60.4209696860432
